bureau_id,sme_id,pull_date,has_bank_account,has_mobile_money,has_loan_account,has_credit_card,has_debit_card,has_internet_banking,n_previous_loans,n_defaults,total_borrowed_usd,current_outstanding_usd,worst_payment_delay_days,uses_informal_lender,uses_friends_family_savings,collateral_type,collateral_value_usd,bureau_score
BUR_CYT9YIFY,SME_03021,2022-02-14,Never had,Never had,Have now,Never had,Never had,Never had,1,0,5312.13,3115.98,0.0,No,No,equipment,481.0,
BUR_ZL0ZPUVF,SME_01810,2021-04-25,Have now,Have now,Have now,Never had,Have now,Have now,0,0,0.0,0.0,,No,No,land,5041.5,
BUR_71KDDXDS,SME_03416,2023-08-25,Have now,Never had,Never had,Never had,Have now,Never had,3,1,3212.02,1886.22,0.0,No,No,land,148.07,452.0
BUR_MGCAVTY2,SME_00078,2023-11-18,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,0,2314.91,1596.4,0.0,No,No,none,,
BUR_DCSJ0YYA,SME_03748,2020-07-02,Have now,Never had,Never had,Never had,Have now,Never had,3,0,4376.38,2360.07,0.0,No,No,land,1808.41,541.0
BUR_EAS1GGTL,SME_01610,2022-11-27,Never had,Have now,Never had,Have now,Never had,Never had,1,0,538.59,18.73,30.0,No,No,none,,
BUR_JVXQDJQT,SME_04493,2021-11-15,Used to have but don't have now,Have now,Have now,Never had,Never had,Never had,3,1,2275.69,599.23,0.0,No,No,equipment,267.71,518.0
BUR_WN2W5BCV,SME_00869,2022-05-21,Never had,Have now,Never had,Never had,Never had,Never had,2,1,33381.64,16227.65,0.0,No,No,none,,
BUR_RAU5KH2T,SME_02354,2021-12-19,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,475.0
BUR_0O7YOU8G,SME_01343,2020-06-19,Never had,Have now,Never had,Never had,Never had,Never had,3,1,1625.37,1010.38,0.0,No,No,equipment,3646.42,
BUR_3YLI83KM,SME_03565,2021-05-31,Never had,Never had,Never had,Never had,Never had,Never had,1,1,13164.53,4683.93,60.0,No,No,equipment,2807.67,
BUR_35IEU4LP,SME_02650,2021-10-03,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,2,0,11479.25,4686.52,0.0,Sometimes,No,none,,
BUR_8OMDVHBF,SME_05052,2022-06-28,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,2,1,7700.11,44.45,0.0,No,No,none,,709.0
BUR_S5UCW97M,SME_01679,2021-08-25,Have now,Never had,Never had,Never had,Have now,Never had,3,0,6195.85,971.02,0.0,No,No,none,,661.0
BUR_RBE4BKD4,SME_01383,2022-07-02,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,677.62,
BUR_AS9ZGV20,SME_00781,2021-10-17,Have now,Never had,Never had,Never had,Have now,Never had,1,0,5918.56,3528.08,0.0,No,No,inventory,3407.28,701.0
BUR_KOWCDO71,SME_03639,2020-09-22,Never had,Have now,Never had,Never had,Never had,Never had,1,0,3955.31,3111.58,60.0,No,No,land,19919.35,
BUR_J614JEJB,SME_03904,2021-04-27,Have now,Never had,Never had,Have now,Have now,Never had,1,1,6063.67,371.99,0.0,No,No,none,,300.0
BUR_GHG7TKDI,SME_01843,2023-06-21,Never had,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_L24SS6S3,SME_05029,2023-12-09,Never had,Used to have but don't have now,Have now,Never had,Never had,Never had,4,2,1766.58,1140.95,0.0,No,No,equipment,28559.66,
BUR_BU5LD70O,SME_01178,2020-02-29,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_RBGWXAIQ,SME_02844,2022-01-24,Have now,Have now,Used to have but don't have now,Never had,Have now,Never had,1,0,5354.03,1089.37,60.0,No,Sometimes,inventory,16188.22,608.0
BUR_4T1EZ70Q,SME_01840,2020-05-03,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,5,0,1949.09,326.12,0.0,Sometimes,No,guarantor,5907.64,
BUR_BHSEYJ3R,SME_00406,2021-07-05,Have now,Never had,Have now,Never had,Have now,Never had,2,0,4068.74,1926.79,0.0,No,No,none,,557.0
BUR_JFL2E93W,SME_00874,2021-03-01,Never had,Have now,Never had,Never had,Never had,Never had,1,0,3472.88,1864.98,0.0,No,No,none,,
BUR_WUIBB0RU,SME_02074,2022-09-07,Never had,Have now,Never had,Have now,Never had,Never had,1,1,2589.33,1436.84,0.0,No,No,none,,
BUR_AP7ZL0ZV,SME_02108,2020-10-20,Never had,Used to have but don't have now,Have now,Never had,Have now,Never had,2,3,1137.47,164.06,0.0,No,No,none,,
BUR_HSKW02RB,SME_00088,2022-10-03,Never had,Have now,Have now,Never had,Never had,Never had,3,0,17138.2,4422.8,0.0,Sometimes,No,equipment,462.03,
BUR_BCX3KULD,SME_01598,2020-08-01,Never had,Have now,Never had,Never had,Have now,Never had,1,1,976.64,371.31,0.0,No,No,guarantor,3870.07,
BUR_1OJHHPHQ,SME_02898,2022-10-21,Have now,Have now,Never had,Never had,Have now,Never had,1,0,1287.38,476.59,0.0,Sometimes,No,equipment,100.0,632.0
BUR_C8JEH7H2,SME_02765,2022-03-11,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,6190.87,
BUR_G0LWLV9Q,SME_02098,2021-11-06,Never had,Have now,Never had,Never had,Never had,Never had,2,0,4671.02,1845.02,0.0,No,No,none,,
BUR_4F750TEM,SME_01783,2022-01-03,Never had,Never had,Never had,Never had,Never had,Never had,3,0,4195.27,259.68,0.0,No,No,guarantor,5508.66,
BUR_66ZLLUJC,SME_02725,2020-01-25,Never had,Have now,Have now,Never had,Never had,Never had,1,0,6808.64,4225.6,90.0,No,No,inventory,207.06,
BUR_N64AZ04Y,SME_02409,2023-05-02,Never had,Have now,Never had,Never had,Never had,Never had,1,0,3576.72,615.82,0.0,No,No,guarantor,2747.39,
BUR_IIGICFSD,SME_00542,2020-02-27,Never had,Never had,Never had,Never had,Never had,Never had,1,0,5917.55,1595.84,0.0,No,No,inventory,953.4,
BUR_441QE0LS,SME_02161,2022-03-25,Never had,Have now,Never had,Never had,Never had,Never had,2,1,67564.7,5832.37,0.0,No,Yes,none,,
BUR_12SM2VY3,SME_00820,2020-09-05,Have now,Never had,Never had,Never had,Have now,Never had,1,0,2399.13,451.19,0.0,No,No,none,,804.0
BUR_MPZO27HZ,SME_01615,2023-05-21,Have now,Have now,Never had,Never had,Have now,Never had,2,2,3245.27,871.7,0.0,Sometimes,No,equipment,4590.53,630.0
BUR_FYU92UZD,SME_02633,2020-03-10,Have now,Have now,Never had,Have now,Have now,Never had,2,0,2487.97,1943.04,30.0,Yes,No,equipment,174.55,
BUR_OR39YD8R,SME_00857,2023-11-09,Never had,Used to have but don't have now,Never had,Never had,Never had,Used to have but don't have now,2,0,2297.48,752.07,30.0,No,No,none,,
BUR_Q6KKMK9I,SME_03634,2020-04-07,Never had,Never had,Have now,Never had,Never had,Never had,1,0,1320.06,138.55,60.0,No,No,equipment,2290.28,
BUR_ZYDQ3YOP,SME_05107,2020-09-07,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,4572.36,
BUR_179U9CCH,SME_01692,2021-09-14,Have now,Never had,Used to have but don't have now,Never had,Have now,Have now,0,0,0.0,0.0,,No,No,none,,684.0
BUR_XCP9I5AL,SME_01899,2021-07-23,Never had,Have now,Never had,Never had,Never had,Never had,2,2,1469.9,1038.9,0.0,No,No,none,,
BUR_L9KUNOOU,SME_02676,2022-10-09,Have now,Have now,Never had,Never had,Have now,Never had,1,0,10058.15,5271.31,0.0,Sometimes,Sometimes,guarantor,17600.49,571.0
BUR_IY80F7NS,SME_04664,2020-01-21,Have now,Have now,Never had,Never had,Have now,Never had,2,1,973.38,740.88,0.0,No,No,none,,622.0
BUR_JKZZQEK8,SME_00500,2023-11-20,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_25OHNIG5,SME_02772,2023-01-27,Never had,Never had,Never had,Never had,Never had,Never had,2,0,4369.22,3281.05,0.0,No,No,equipment,1786.57,
BUR_CA7510XG,SME_04210,2021-10-10,Used to have but don't have now,Have now,Never had,Never had,Have now,Never had,1,0,4227.04,147.22,0.0,No,Sometimes,land,655.7,534.0
BUR_4VY6Q05N,SME_05002,2023-10-25,Never had,Never had,Used to have but don't have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,Sometimes,none,,
BUR_BXNRZK78,SME_02500,2021-05-15,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,No,none,,
BUR_LWP1XZHC,SME_05030,2021-01-25,Never had,Have now,Have now,Never had,Never had,Never had,1,0,1562.06,1214.8,0.0,No,No,land,781.75,
BUR_RBR969GY,SME_01117,2020-01-18,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_ATCRW0GO,SME_02883,2023-05-08,Never had,Have now,Never had,Never had,Never had,Never had,4,0,6795.18,465.91,0.0,No,No,none,,
BUR_LP9089S1,SME_01921,2021-06-30,Never had,Never had,Never had,Never had,Never had,Have now,3,1,1795.35,544.95,0.0,No,Sometimes,none,,
BUR_GSFSEC59,SME_01725,2023-11-06,Never had,Have now,Never had,Never had,Never had,Never had,2,0,1886.42,287.52,0.0,Yes,No,inventory,5762.34,
BUR_H8O29IT5,SME_00916,2022-09-19,Never had,Have now,Never had,Never had,Never had,Never had,1,0,4104.8,434.83,60.0,No,No,none,,
BUR_VPLXLYHC,SME_01786,2021-11-02,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_2YW5SWTJ,SME_02081,2023-01-24,Have now,Have now,Never had,Never had,Have now,Never had,3,1,3915.57,3083.3,0.0,Sometimes,No,none,,
BUR_K8M92FGY,SME_04840,2020-12-01,Have now,Have now,Have now,Never had,Have now,Never had,3,1,2750.58,757.15,30.0,No,No,equipment,3588.7,660.0
BUR_3ZJ4XHFP,SME_02249,2021-12-26,Never had,Never had,Never had,Never had,Never had,Never had,1,2,1231.49,101.53,0.0,No,Sometimes,none,,
BUR_P6LGHRNF,SME_01784,2022-10-19,Have now,Have now,Used to have but don't have now,Never had,Have now,Have now,1,0,2573.83,1406.14,0.0,No,No,inventory,4919.49,654.0
BUR_IW0XG35V,SME_01225,2023-04-17,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,Sometimes,guarantor,3630.88,493.0
BUR_ULGUITOL,SME_04703,2021-10-01,Never had,Have now,Never had,Never had,Never had,Never had,2,0,8510.79,3228.64,0.0,Sometimes,No,inventory,381.91,
BUR_LNLV06FK,SME_00900,2020-03-21,Have now,Never had,Used to have but don't have now,Never had,Have now,Never had,2,0,35576.26,16059.96,0.0,Sometimes,No,inventory,1219.75,456.0
BUR_V9VX39TM,SME_05094,2023-07-23,Never had,Have now,Never had,Never had,Never had,Never had,4,2,1729.32,994.35,0.0,No,No,none,,
BUR_EGR5MFUE,SME_04805,2020-12-21,Never had,Have now,Never had,Never had,Never had,Never had,1,0,2179.55,1553.51,0.0,Sometimes,No,none,,
BUR_WGT5KGOE,SME_03370,2021-06-04,Never had,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,land,7083.78,
BUR_D0OPXJN3,SME_04337,2021-08-18,Never had,Have now,Never had,Never had,Never had,Never had,2,1,598.84,245.91,0.0,No,No,none,,
BUR_CSUG5C6Y,SME_00485,2021-11-24,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,No,equipment,2213.04,
BUR_5KETY9TW,SME_00290,2023-08-05,Never had,Have now,Never had,Never had,Never had,Never had,1,0,3132.38,958.32,60.0,No,No,land,513.31,
BUR_ZT7GY4IH,SME_05129,2021-08-23,Never had,Never had,Never had,Never had,Never had,Never had,1,1,4822.51,1565.6,0.0,No,No,none,,
BUR_AHPR655X,SME_00696,2021-12-20,Have now,Have now,Never had,Never had,Have now,Never had,4,1,2283.35,835.24,0.0,No,No,guarantor,2389.29,
BUR_JV10G1I5,SME_03838,2023-03-24,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,No,none,,
BUR_O9WZW2GP,SME_04613,2022-06-06,Never had,Have now,Never had,Never had,Never had,Never had,2,0,3295.21,1313.5,0.0,No,Sometimes,none,,
BUR_QEA4ES1T,SME_04576,2023-04-24,Never had,Have now,Never had,Never had,Never had,Never had,1,1,12490.62,9429.21,0.0,No,No,none,,
BUR_2L7RF3CC,SME_05082,2022-12-10,Never had,Never had,Never had,Never had,Never had,Never had,3,0,2647.94,527.98,30.0,No,No,land,733.62,
BUR_GDB4KBWW,SME_00477,2022-01-01,Have now,Never had,Used to have but don't have now,Never had,Have now,Never had,3,1,9033.04,7041.87,0.0,No,No,land,1962.38,631.0
BUR_EVH7RW4B,SME_03600,2020-10-15,Have now,Have now,Never had,Never had,Have now,Have now,1,0,3500.72,1500.95,0.0,No,No,equipment,766.01,850.0
BUR_1GWW7AU6,SME_00782,2021-11-23,Have now,Have now,Have now,Never had,Have now,Never had,4,0,10232.36,3851.26,0.0,No,No,none,,846.0
BUR_VL9MNVOK,SME_01126,2023-04-21,Never had,Never had,Never had,Never had,Never had,Never had,1,0,11578.17,5427.65,0.0,No,No,guarantor,924.24,
BUR_99470F7W,SME_01517,2023-09-26,Never had,Have now,Never had,Never had,Never had,Never had,2,0,9339.09,5000.96,0.0,No,No,none,,
BUR_XKCLSYG7,SME_03215,2020-12-21,Have now,Have now,Have now,Never had,Have now,Never had,1,0,4725.29,3636.2,0.0,No,No,guarantor,4190.88,610.0
BUR_BM82041A,SME_03742,2020-01-14,Have now,Have now,Have now,Never had,Have now,Never had,1,2,35268.8,4084.31,30.0,No,No,land,378.22,620.0
BUR_218JPOC2,SME_01923,2021-04-20,Never had,Have now,Never had,Never had,Never had,Never had,3,0,2620.91,948.34,0.0,Sometimes,No,inventory,12566.86,
BUR_Z4YKJ5UM,SME_00814,2021-06-26,Never had,Have now,Never had,Never had,Have now,Never had,1,0,1160.63,701.43,0.0,No,No,none,,
BUR_GLJ3N9G0,SME_05146,2023-05-17,Have now,Never had,Never had,Never had,Have now,Never had,2,0,13108.62,9308.78,0.0,No,Yes,none,,683.0
BUR_X6DF2RS2,SME_02329,2022-07-30,Have now,Have now,Have now,Never had,Have now,Never had,1,0,1050.47,605.65,30.0,No,No,none,,639.0
BUR_E21MFR7N,SME_03839,2023-07-30,Never had,Never had,Have now,Never had,Never had,Never had,1,0,2046.61,1072.02,0.0,No,No,equipment,100.0,
BUR_2UVALQIR,SME_03678,2022-10-25,Never had,Never had,Never had,Never had,Never had,Never had,4,2,11230.24,792.29,0.0,Sometimes,No,equipment,387.68,
BUR_X8NC2LWQ,SME_04134,2023-05-13,Never had,Have now,Never had,Never had,Never had,Never had,2,2,1166.57,485.75,0.0,Sometimes,Yes,equipment,1763.55,
BUR_4QSXWDX1,SME_04486,2022-10-16,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,5016.37,
BUR_7Q1C32GD,SME_02879,2021-10-29,Never had,Never had,Never had,Never had,Never had,Never had,1,1,5180.81,2159.65,0.0,No,No,none,,
BUR_M3V4UNJJ,SME_02709,2023-11-19,Never had,Have now,Have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,guarantor,20161.61,
BUR_ZY3XV9RL,SME_00441,2020-08-19,Never had,Never had,Never had,Never had,Never had,Never had,2,1,1145.27,637.1,30.0,No,No,none,,
BUR_1VTVUJO8,SME_01806,2021-11-04,Never had,Have now,Never had,Never had,Never had,Never had,5,1,3814.11,2831.63,0.0,No,Yes,land,1569.63,
BUR_Z8327MM5,SME_02527,2023-06-18,Never had,Never had,Have now,Never had,Never had,Never had,1,0,4366.51,904.93,30.0,No,No,land,1220.38,
BUR_VD9HG651,SME_02569,2021-12-20,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,guarantor,628.12,761.0
BUR_ZEUJ8Y61,SME_00706,2023-08-24,Have now,Have now,Never had,Never had,Have now,Used to have but don't have now,0,0,0.0,0.0,,Sometimes,No,none,,509.0
BUR_9QYG6GYS,SME_03027,2022-04-20,Never had,Never had,Never had,Never had,Never had,Never had,2,0,2475.95,1928.67,0.0,No,Yes,none,,
BUR_6U61WHU5,SME_00766,2021-03-24,Have now,Used to have but don't have now,Have now,Never had,Have now,Never had,2,2,5028.23,1570.97,0.0,Sometimes,No,none,,482.0
BUR_A0UALMA1,SME_00594,2020-04-23,Never had,Never had,Never had,Never had,Have now,Never had,2,0,2865.85,1400.7,0.0,No,No,guarantor,17977.25,
BUR_YN4GH2XQ,SME_00063,2020-02-16,Never had,Have now,Never had,Never had,Never had,Never had,3,1,4209.85,1992.75,0.0,No,No,none,,
BUR_F7E1DOEW,SME_04580,2021-03-21,Have now,Have now,Never had,Never had,Have now,Never had,2,1,171.62,94.51,0.0,Sometimes,Yes,inventory,1986.16,384.0
BUR_USG7O6M6,SME_00509,2021-02-03,Never had,Have now,Never had,Never had,Never had,Never had,2,1,550.25,178.82,0.0,No,No,none,,
BUR_L11NXJ0S,SME_03240,2023-09-22,Have now,Have now,Never had,Used to have but don't have now,Have now,Never had,0,0,0.0,0.0,,No,Sometimes,land,5590.99,594.0
BUR_CR07X7AU,SME_02877,2021-06-05,Never had,Have now,Never had,Never had,Never had,Never had,3,0,57523.01,21985.36,0.0,No,No,inventory,2807.15,
BUR_XBFOBCLC,SME_02419,2020-11-25,Have now,Never had,Never had,Never had,Have now,Never had,1,0,2837.77,1136.61,0.0,No,Yes,none,,562.0
BUR_3HF5UEG0,SME_03550,2020-02-26,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_IOIE7GFO,SME_04736,2021-12-02,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,4779.73,
BUR_VF2TH6FS,SME_01659,2023-12-06,Have now,Have now,Never had,Never had,Have now,Never had,1,1,11737.67,9004.7,30.0,No,No,none,,555.0
BUR_XDG3NKVL,SME_00849,2021-07-30,Never had,Never had,Never had,Never had,Never had,Never had,1,0,2994.74,2156.94,30.0,No,No,equipment,2744.34,
BUR_IF1XSAMG,SME_04259,2020-02-05,Never had,Have now,Never had,Never had,Never had,Never had,1,1,4336.89,569.51,0.0,No,No,none,,
BUR_FKZHCGTI,SME_00191,2023-04-04,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,949.53,
BUR_J4RIIBIQ,SME_00704,2023-03-05,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_X3N6PP5E,SME_04649,2020-06-10,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,land,6004.05,677.0
BUR_CC79Q6KO,SME_02693,2020-05-12,Never had,Have now,Never had,Never had,Have now,Used to have but don't have now,0,0,0.0,0.0,,No,No,none,,
BUR_0J9WLBVF,SME_02004,2020-11-22,Never had,Have now,Never had,Never had,Never had,Never had,3,0,2319.68,1258.01,30.0,Sometimes,No,guarantor,12948.45,
BUR_EFOJ3UVP,SME_03111,2023-09-23,Never had,Never had,Never had,Never had,Never had,Never had,2,0,2625.81,1910.54,60.0,No,No,inventory,2270.48,
BUR_QFPFNSKA,SME_03074,2023-12-12,Never had,Never had,Never had,Never had,Never had,Never had,2,0,16550.58,3472.96,0.0,No,Yes,none,,
BUR_D0XY1QOF,SME_04124,2021-07-13,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,451.0
BUR_JZTOM0OI,SME_02001,2021-11-09,Have now,Have now,Never had,Never had,Have now,Never had,3,0,4572.73,2280.46,0.0,Sometimes,Yes,none,,642.0
BUR_5PZUCMGE,SME_03330,2023-12-02,Never had,Never had,Never had,Never had,Never had,Never had,1,1,2124.93,1628.83,0.0,No,No,guarantor,1757.1,
BUR_AFXN0VL8,SME_04757,2022-05-11,Have now,Have now,Never had,Never had,Have now,Never had,1,0,2945.38,545.85,0.0,No,No,none,,406.0
BUR_OW4TDQ9M,SME_02919,2020-05-17,Have now,Have now,Never had,Never had,Have now,Used to have but don't have now,1,0,3731.69,1452.56,0.0,No,No,equipment,2182.4,523.0
BUR_DPUFOB6L,SME_03160,2020-07-12,Have now,Never had,Never had,Never had,Have now,Never had,3,1,1402.65,284.57,0.0,No,No,none,,540.0
BUR_VIZNHE77,SME_03993,2020-06-11,Never had,Used to have but don't have now,Have now,Never had,Never had,Never had,2,0,3207.87,1834.93,60.0,Sometimes,No,inventory,5417.3,
BUR_U835EEGG,SME_02101,2020-04-17,Never had,Never had,Never had,Never had,Never had,Never had,2,0,3151.23,749.67,0.0,Sometimes,No,equipment,57589.19,
BUR_VU6JTZN6,SME_04214,2022-11-04,Never had,Have now,Never had,Never had,Never had,Never had,1,0,17303.93,8144.51,0.0,Sometimes,No,none,,
BUR_GT7RZCX3,SME_01965,2022-09-15,Never had,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_X84HJ4KV,SME_02482,2023-07-02,Used to have but don't have now,Have now,Never had,Never had,Never had,Never had,1,0,15964.58,9894.23,0.0,No,No,none,,473.0
BUR_GG1ZI7FV,SME_03248,2021-03-05,Have now,Used to have but don't have now,Used to have but don't have now,Never had,Have now,Never had,1,0,762.44,399.97,0.0,No,No,none,,648.0
BUR_LLTDKQJP,SME_04304,2022-03-01,Never had,Have now,Have now,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,guarantor,18535.14,
BUR_D65RR1XP,SME_00986,2021-08-29,Have now,Have now,Never had,Never had,Have now,Never had,2,0,3667.97,2778.17,0.0,No,No,none,,
BUR_0E31HEDO,SME_04986,2021-10-31,Never had,Never had,Never had,Never had,Never had,Never had,1,0,15417.82,10246.26,30.0,No,Sometimes,none,,
BUR_46NVTI9G,SME_02971,2021-01-22,Never had,Have now,Have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,13847.73,
BUR_FB1C6XJT,SME_00222,2021-05-05,Never had,Never had,Never had,Never had,Never had,Have now,3,0,1089.12,530.68,60.0,No,No,equipment,3615.91,
BUR_SY81P6HK,SME_03976,2020-05-28,Never had,Have now,Never had,Never had,Never had,Have now,2,0,1233.72,986.95,30.0,No,No,none,,
BUR_6HIRITUM,SME_03388,2020-08-27,Used to have but don't have now,Have now,Have now,Never had,Never had,Have now,3,0,725.0,109.65,30.0,Sometimes,No,inventory,65854.0,401.0
BUR_YFFNTR3I,SME_03810,2021-10-26,Never had,Have now,Never had,Never had,Never had,Never had,2,0,3017.47,88.49,0.0,Sometimes,No,land,3077.82,
BUR_HQEGM7HG,SME_03969,2023-01-10,Never had,Have now,Never had,Never had,Never had,Never had,1,0,2168.57,1360.8,0.0,Sometimes,Yes,inventory,10130.21,
BUR_5559PC48,SME_04489,2023-04-06,Have now,Never had,Have now,Never had,Have now,Never had,1,0,2866.75,1340.85,0.0,No,No,none,,638.0
BUR_4HQO2E0U,SME_03398,2022-02-04,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,516.0
BUR_ITKFHS1Z,SME_02636,2023-09-03,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,576.79,
BUR_6AXKRGJ1,SME_02445,2021-12-01,Never had,Have now,Never had,Never had,Have now,Never had,4,0,1015.95,144.49,0.0,No,No,equipment,8013.49,
BUR_FYK72PUP,SME_04194,2021-09-21,Never had,Never had,Never had,Never had,Never had,Never had,5,0,2504.3,219.85,0.0,No,No,none,,
BUR_V0P4WQKN,SME_03442,2022-06-22,Have now,Have now,Have now,Never had,Have now,Never had,3,0,7981.34,5356.47,0.0,No,No,none,,557.0
BUR_JDKYQMBH,SME_00037,2020-12-28,Have now,Have now,Never had,Never had,Have now,Never had,3,2,2155.24,331.5,60.0,No,No,inventory,3586.41,537.0
BUR_HBIZS30H,SME_02414,2020-08-25,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,Sometimes,equipment,3722.81,
