interaction_id,sme_id,product_id,interaction_type,interaction_date,amount_requested_usd,amount_approved_usd,satisfaction_score,repayment_rate_pct,reason_rejection,channel
15063,SME_03151,1,application,2013-11-13,1273.15,,,,,mobile_app
15064,SME_03151,1,approved,2013-11-23,1273.15,1162.37,,,,mobile_app
15065,SME_03151,1,completed,2014-06-18,1273.15,1162.37,4.0,95.1,,mobile_app
15066,SME_03151,2,rejected,2013-01-22,2943.51,,,,insufficient_revenue,mobile_app
15067,SME_03151,3,application,2011-11-09,,,,,,mobile_app
15068,SME_03151,3,approved,2011-11-12,,,,,,mobile_app
15069,SME_03151,3,completed,2012-02-04,,,4.0,,,mobile_app
15070,SME_03152,6,application,2005-08-22,,,,,,agent
15071,SME_03152,6,approved,2005-08-23,,,,,,agent
15072,SME_03152,6,completed,2006-01-19,,,4.0,,,agent
15073,SME_03153,1,rejected,2017-03-31,1317.83,,,,sector_not_eligible,partner
15074,SME_03154,4,inquiry,2012-12-30,,,,,,mobile_app
15075,SME_03154,6,application,2016-07-17,,,,,,mobile_app
15076,SME_03154,6,approved,2016-07-28,,,,,,mobile_app
15077,SME_03154,6,completed,2016-12-19,,,3.0,,,mobile_app
15078,SME_03155,1,application,2015-03-08,2949.99,,,,,mobile_app
15079,SME_03155,1,approved,2015-03-18,2949.99,2600.51,,,,mobile_app
15080,SME_03155,1,completed,2016-02-04,2949.99,2600.51,4.0,89.5,,mobile_app
15081,SME_03156,6,application,2021-02-12,,,,,,mobile_app
15082,SME_03156,6,approved,2021-02-16,,,,,,mobile_app
15083,SME_03156,6,completed,2021-05-25,,,3.0,,,mobile_app
15084,SME_03157,2,application,2020-02-17,1763.47,,,,,branch
15085,SME_03157,2,approved,2020-02-29,1763.47,1377.57,,,,branch
15086,SME_03157,2,completed,2020-06-14,1763.47,1377.57,5.0,97.7,,branch
15087,SME_03157,4,application,2023-02-18,,,,,,branch
15088,SME_03157,4,approved,2023-03-03,,,,,,branch
15089,SME_03157,4,completed,2023-07-09,,,4.0,,,branch
15090,SME_03157,6,application,2022-05-06,,,,,,agent
15091,SME_03157,6,approved,2022-05-08,,,,,,agent
15092,SME_03157,6,completed,2022-08-08,,,4.0,,,agent
15093,SME_03157,7,rejected,2021-10-26,462.15,,,,insufficient_revenue,agent
15094,SME_03158,2,rejected,2008-03-26,2884.42,,,,documentation_missing,mobile_app
15095,SME_03158,3,application,2010-03-01,,,,,,mobile_app
15096,SME_03158,3,approved,2010-03-14,,,,,,mobile_app
15097,SME_03158,3,completed,2010-08-14,,,4.0,,,mobile_app
15098,SME_03158,7,rejected,2007-05-04,10070.58,,,,documentation_missing,mobile_app
15099,SME_03158,8,application,2010-01-13,2147.1,,,,,agent
15100,SME_03158,8,approved,2010-01-14,2147.1,1540.47,,,,agent
15101,SME_03158,8,completed,2010-12-18,2147.1,1540.47,5.0,97.7,,agent
15102,SME_03159,8,application,2022-01-08,1557.09,,,,,branch
15103,SME_03159,8,approved,2022-01-09,1557.09,1529.77,,,,branch
15104,SME_03159,8,defaulted,2022-08-16,1557.09,1529.77,1.0,24.8,,branch
15105,SME_03160,1,application,2014-11-27,4834.06,,,,,agent
15106,SME_03160,1,approved,2014-12-10,4834.06,4761.41,,,,agent
15107,SME_03160,3,rejected,2013-04-03,,,,,insufficient_revenue,branch
15108,SME_03161,2,application,2020-10-05,1343.72,,,,,mobile_app
15109,SME_03161,2,approved,2020-10-16,1343.72,1133.22,,,,mobile_app
15110,SME_03161,5,application,2020-03-11,,,,,,mobile_app
15111,SME_03161,5,approved,2020-03-24,,,,,,mobile_app
15112,SME_03161,5,completed,2020-08-15,,,5.0,,,mobile_app
15113,SME_03161,6,application,2020-04-10,,,,,,mobile_app
15114,SME_03161,6,approved,2020-04-21,,,,,,mobile_app
15115,SME_03161,6,completed,2020-06-23,,,,,,mobile_app
15116,SME_03162,3,rejected,2016-12-19,,,,,insufficient_revenue,agent
15117,SME_03163,6,application,2015-03-27,,,,,,branch
15118,SME_03163,6,approved,2015-04-06,,,,,,branch
15119,SME_03164,1,rejected,2010-08-29,8255.87,,,,sector_not_eligible,branch
15120,SME_03164,5,application,2009-01-17,,,,,,agent
15121,SME_03164,5,approved,2009-01-24,,,,,,agent
15122,SME_03164,5,completed,2009-02-20,,,4.0,,,agent
15123,SME_03164,8,application,2009-07-23,5081.04,,,,,branch
15124,SME_03164,8,approved,2009-07-29,5081.04,4190.55,,,,branch
15125,SME_03165,1,rejected,2010-12-08,4853.54,,,,documentation_missing,partner
15126,SME_03165,2,application,2008-03-18,1948.04,,,,,mobile_app
15127,SME_03165,2,approved,2013-02-23,1948.04,1539.99,,,,mobile_app
15128,SME_03165,2,completed,2014-01-07,1948.04,1539.99,4.0,85.4,,mobile_app
15129,SME_03166,6,application,2018-08-10,,,,,,branch
15130,SME_03166,6,approved,2018-08-17,,,,,,branch
15131,SME_03166,6,completed,2018-11-20,,,3.0,,,branch
15132,SME_03166,8,application,2020-10-12,1331.6,,,,,mobile_app
15133,SME_03166,8,approved,2020-10-17,1331.6,1093.86,,,,mobile_app
15134,SME_03166,8,completed,2021-06-07,1331.6,1093.86,5.0,89.9,,mobile_app
15135,SME_03167,2,rejected,2013-03-22,3269.81,,,,insufficient_revenue,mobile_app
15136,SME_03168,3,rejected,2010-04-16,,,,,no_collateral,partner
15137,SME_03169,3,inquiry,2005-03-05,,,,,,mobile_app
15138,SME_03169,6,application,2009-02-15,,,,,,mobile_app
15139,SME_03169,6,approved,2009-02-23,,,,,,mobile_app
15140,SME_03170,1,application,2024-03-14,601.24,,,,,branch
15141,SME_03170,1,approved,2024-03-19,601.24,513.66,,,,branch
15142,SME_03170,1,completed,2025-03-08,601.24,513.66,5.0,92.4,,branch
15143,SME_03171,8,rejected,2014-04-27,2945.68,,,,sector_not_eligible,mobile_app
15144,SME_03172,6,application,2016-01-23,,,,,,agent
15145,SME_03172,6,approved,2016-02-05,,,,,,agent
15146,SME_03172,6,completed,2016-07-04,,,5.0,,,agent
15147,SME_03173,3,rejected,2012-04-15,,,,,sector_not_eligible,agent
15148,SME_03173,4,application,2012-06-30,,,,,,branch
15149,SME_03173,4,approved,2012-07-01,,,,,,branch
15150,SME_03173,4,completed,2012-09-21,,,4.0,,,branch
15151,SME_03175,1,inquiry,2014-01-25,,,,,,branch
15152,SME_03175,3,application,2017-01-04,,,,,,mobile_app
15153,SME_03175,3,approved,2017-01-11,,,,,,mobile_app
15154,SME_03175,3,completed,2017-06-28,,,4.0,,,mobile_app
15155,SME_03175,5,application,2016-02-14,,,,,,mobile_app
15156,SME_03175,5,approved,2016-02-16,,,,,,mobile_app
15157,SME_03176,1,rejected,2017-04-02,546.71,,,,no_collateral,mobile_app
15158,SME_03176,5,application,2017-06-22,,,,,,branch
15159,SME_03176,5,approved,2017-07-01,,,,,,branch
15160,SME_03176,5,defaulted,2017-12-18,,,1.0,,,branch
15161,SME_03176,6,application,2017-02-28,,,,,,mobile_app
15162,SME_03176,6,approved,2017-03-06,,,,,,mobile_app
15163,SME_03176,6,completed,2017-08-06,,,3.0,,,mobile_app
15164,SME_03177,1,rejected,2011-04-23,9683.5,,,,sector_not_eligible,agent
15165,SME_03178,1,application,2014-05-25,186.63,,,,,branch
15166,SME_03178,1,approved,2014-05-27,186.63,140.79,,,,branch
15167,SME_03178,8,rejected,2011-08-19,22319.98,,,,poor_credit_history,partner
15168,SME_03179,6,application,2021-01-14,,,,,,mobile_app
15169,SME_03179,6,approved,2021-01-27,,,,,,mobile_app
15170,SME_03179,7,inquiry,2021-05-26,,,,,,agent
15171,SME_03180,6,application,2015-12-31,,,,,,mobile_app
15172,SME_03180,6,approved,2016-01-08,,,,,,mobile_app
15173,SME_03180,6,defaulted,2016-05-28,,,2.0,,,mobile_app
15174,SME_03181,1,application,2027-01-20,1040.72,,,,,mobile_app
15175,SME_03181,1,approved,2027-01-24,1040.72,1004.71,,,,mobile_app
15176,SME_03181,5,application,2025-09-25,,,,,,branch
15177,SME_03181,5,approved,2025-09-29,,,,,,branch
15178,SME_03181,5,defaulted,2026-01-15,,,1.0,,,branch
15179,SME_03181,6,application,2023-12-30,,,,,,branch
15180,SME_03181,6,approved,2024-01-03,,,,,,branch
15181,SME_03181,6,completed,2024-05-18,,,5.0,,,branch
15182,SME_03181,8,inquiry,2024-03-20,,,,,,agent
15183,SME_03182,1,application,2021-02-15,6073.13,,,,,mobile_app
15184,SME_03182,1,approved,2021-02-24,6073.13,5304.21,,,,mobile_app
15185,SME_03182,1,completed,2021-07-20,6073.13,5304.21,,95.6,,mobile_app
15186,SME_03182,5,rejected,2021-02-10,,,,,no_collateral,branch
15187,SME_03183,4,rejected,2018-05-20,,,,,poor_credit_history,agent
15188,SME_03183,5,application,2018-12-14,,,,,,mobile_app
15189,SME_03183,5,approved,2018-12-17,,,,,,mobile_app
15190,SME_03184,3,inquiry,2016-06-18,,,,,,branch
15191,SME_03184,5,rejected,2016-08-26,,,,,documentation_missing,agent
15192,SME_03184,6,application,2019-03-10,,,,,,mobile_app
15193,SME_03184,6,approved,2019-03-17,,,,,,mobile_app
15194,SME_03184,6,completed,2019-06-24,,,4.0,,,mobile_app
15195,SME_03184,8,application,2017-01-30,8536.19,,,,,agent
15196,SME_03184,8,approved,2017-02-09,8536.19,6523.73,,,,agent
15197,SME_03184,8,completed,2017-12-22,8536.19,6523.73,5.0,85.0,,agent
15198,SME_03185,1,rejected,2022-09-09,822.16,,,,documentation_missing,branch
15199,SME_03185,2,inquiry,2020-05-18,,,,,,partner
15200,SME_03186,5,application,2010-03-01,,,,,,agent
15201,SME_03186,5,approved,2010-03-02,,,,,,agent
15202,SME_03186,5,defaulted,2010-08-26,,,1.0,,,agent
15203,SME_03186,6,rejected,2006-05-10,,,,,poor_credit_history,mobile_app
15204,SME_03187,1,application,2018-03-17,2953.19,,,,,agent
15205,SME_03187,1,approved,2018-03-25,2953.19,2459.49,,,,agent
15206,SME_03187,1,completed,2018-08-25,2953.19,2459.49,4.0,88.7,,agent
15207,SME_03187,4,application,2018-04-12,,,,,,mobile_app
15208,SME_03187,4,approved,2018-04-23,,,,,,mobile_app
15209,SME_03187,4,completed,2018-10-01,,,5.0,,,mobile_app
15210,SME_03187,6,rejected,2014-02-07,,,,,documentation_missing,branch
15211,SME_03189,1,application,2007-03-05,3672.88,,,,,agent
15212,SME_03189,1,approved,2007-03-06,3672.88,2932.28,,,,agent
15213,SME_03189,1,completed,2008-03-05,3672.88,2932.28,4.0,89.9,,agent
15214,SME_03189,7,inquiry,2008-05-30,,,,,,branch
15215,SME_03190,2,application,2012-12-26,823.99,,,,,branch
15216,SME_03190,2,approved,2013-01-06,823.99,598.82,,,,branch
15217,SME_03190,7,application,2009-09-22,1264.44,,,,,branch
15218,SME_03190,7,approved,2009-09-29,1264.44,1094.29,,,,branch
15219,SME_03191,2,application,2010-01-03,3912.71,,,,,agent
15220,SME_03191,2,approved,2010-01-10,3912.71,3828.79,,,,agent
15221,SME_03191,2,completed,2010-12-01,3912.71,3828.79,5.0,97.3,,agent
15222,SME_03191,8,inquiry,2007-02-24,,,,,,mobile_app
15223,SME_03192,8,application,2017-10-04,1019.93,,,,,agent
15224,SME_03192,8,approved,2017-10-08,1019.93,854.33,,,,agent
15225,SME_03193,5,inquiry,2016-09-25,,,,,,mobile_app
15226,SME_03193,6,rejected,2015-06-12,,,,,poor_credit_history,mobile_app
15227,SME_03193,8,application,2018-12-13,160.67,,,,,mobile_app
15228,SME_03193,8,approved,2018-12-17,160.67,117.29,,,,mobile_app
15229,SME_03194,6,application,2015-05-15,,,,,,mobile_app
15230,SME_03194,6,approved,2015-05-26,,,,,,mobile_app
15231,SME_03194,6,completed,2015-07-09,,,5.0,,,mobile_app
15232,SME_03195,1,rejected,2006-03-21,100.0,,,,sector_not_eligible,agent
15233,SME_03196,1,application,2016-03-29,1717.59,,,,,agent
15234,SME_03196,1,approved,2016-04-09,1717.59,1301.63,,,,agent
15235,SME_03196,1,completed,2016-10-31,1717.59,1301.63,5.0,96.9,,agent
15236,SME_03196,5,application,2015-02-19,,,,,,branch
15237,SME_03196,5,approved,2015-02-21,,,,,,branch
15238,SME_03196,5,completed,2015-04-01,,,4.0,,,branch
15239,SME_03196,7,application,2014-09-28,1834.3,,,,,agent
15240,SME_03196,7,approved,2014-09-30,1834.3,1682.44,,,,agent
15241,SME_03196,7,completed,2015-10-28,1834.3,1682.44,4.0,87.5,,agent
15242,SME_03197,1,application,2025-09-06,1583.5,,,,,mobile_app
15243,SME_03197,1,approved,2025-09-18,1583.5,1156.89,,,,mobile_app
15244,SME_03197,1,completed,2025-12-04,1583.5,1156.89,5.0,90.4,,mobile_app
15245,SME_03199,1,application,2021-03-01,762.63,,,,,branch
15246,SME_03199,1,approved,2021-03-04,762.63,642.98,,,,branch
15247,SME_03199,7,inquiry,2019-06-12,,,,,,agent
15248,SME_03200,1,application,2012-01-27,439.09,,,,,mobile_app
15249,SME_03200,1,approved,2012-02-08,439.09,319.12,,,,mobile_app
15250,SME_03200,1,completed,2012-10-09,439.09,319.12,4.0,95.4,,mobile_app
15251,SME_03200,3,application,2013-05-26,,,,,,branch
15252,SME_03200,3,approved,2013-06-01,,,,,,branch
15253,SME_03200,3,completed,2013-07-17,,,3.0,,,branch
15254,SME_03200,4,rejected,2010-02-05,,,,,no_collateral,mobile_app
15255,SME_03201,6,application,2009-07-20,,,,,,branch
15256,SME_03201,6,approved,2009-08-01,,,,,,branch
15257,SME_03201,6,completed,2009-12-04,,,4.0,,,branch
15258,SME_03201,7,application,2005-12-31,2177.02,,,,,mobile_app
15259,SME_03201,7,approved,2010-05-24,2177.02,1772.49,,,,mobile_app
15260,SME_03201,7,completed,2011-04-16,2177.02,1772.49,5.0,89.1,,mobile_app
15261,SME_03201,8,application,2007-07-24,197.02,,,,,branch
15262,SME_03201,8,approved,2007-08-04,197.02,150.31,,,,branch
15263,SME_03201,8,completed,2007-12-27,197.02,150.31,5.0,98.4,,branch
15264,SME_03202,8,rejected,2006-03-05,6594.35,,,,no_collateral,branch
15265,SME_03203,1,application,2005-09-25,2658.26,,,,,branch
15266,SME_03203,1,approved,2005-10-02,2658.26,1889.39,,,,branch
15267,SME_03203,1,completed,2004-11-25,2658.26,1889.39,3.0,94.2,,branch
15268,SME_03203,3,inquiry,2006-01-19,,,,,,agent
15269,SME_03204,3,inquiry,2013-12-25,,,,,,partner
15270,SME_03204,4,inquiry,2013-12-11,,,,,,agent
15271,SME_03205,8,rejected,2014-07-14,739.67,,,,insufficient_revenue,mobile_app
15272,SME_03206,1,rejected,2016-06-10,5583.57,,,,sector_not_eligible,mobile_app
15273,SME_03206,6,application,2017-10-23,,,,,,mobile_app
15274,SME_03206,6,approved,2017-11-05,,,,,,mobile_app
15275,SME_03206,6,completed,2017-12-24,,,4.0,,,mobile_app
15276,SME_03207,5,application,2010-04-01,,,,,,mobile_app
15277,SME_03207,5,approved,2010-04-13,,,,,,mobile_app
15278,SME_03207,5,completed,2010-09-24,,,5.0,,,mobile_app
15279,SME_03207,6,rejected,2006-09-25,,,,,poor_credit_history,mobile_app
15280,SME_03208,2,rejected,2017-05-10,394.98,,,,poor_credit_history,branch
15281,SME_03209,1,application,2021-04-29,173.4,,,,,mobile_app
15282,SME_03209,1,approved,2021-05-12,173.4,140.52,,,,mobile_app
15283,SME_03209,1,completed,2022-05-04,173.4,140.52,5.0,95.8,,mobile_app
15284,SME_03209,4,application,2020-01-10,,,,,,mobile_app
15285,SME_03209,4,approved,2020-01-17,,,,,,mobile_app
15286,SME_03209,4,completed,2020-02-15,,,4.0,,,mobile_app
15287,SME_03209,7,application,2019-01-31,3145.09,,,,,mobile_app
15288,SME_03209,7,approved,2019-02-10,3145.09,2494.89,,,,mobile_app
15289,SME_03209,7,completed,2020-02-05,3145.09,2494.89,4.0,88.6,,mobile_app
15290,SME_03210,3,application,2009-07-31,,,,,,mobile_app
15291,SME_03210,3,approved,2005-09-27,,,,,,mobile_app
15292,SME_03211,6,application,2017-05-24,,,,,,mobile_app
15293,SME_03211,6,approved,2017-05-25,,,,,,mobile_app
15294,SME_03211,6,completed,2017-09-28,,,5.0,,,mobile_app
15295,SME_03211,7,rejected,2018-11-12,2758.46,,,,documentation_missing,branch
15296,SME_03212,1,inquiry,2009-01-30,,,,,,branch
15297,SME_03212,6,application,2010-04-19,,,,,,mobile_app
15298,SME_03212,6,approved,2010-04-21,,,,,,mobile_app
15299,SME_03212,6,completed,2010-07-15,,,5.0,,,mobile_app
15300,SME_03213,6,application,2013-06-05,,,,,,agent
15301,SME_03213,6,approved,2013-06-18,,,,,,agent
15302,SME_03214,1,application,2017-01-05,5912.02,,,,,branch
15303,SME_03214,1,approved,2017-01-17,5912.02,4900.46,,,,branch
15304,SME_03214,1,completed,2017-04-10,5912.02,4900.46,,97.1,,branch
15305,SME_03215,8,rejected,2022-07-21,309.05,,,,insufficient_revenue,branch
15306,SME_03216,6,application,2018-04-14,,,,,,mobile_app
15307,SME_03216,6,approved,2018-04-25,,,,,,mobile_app
15308,SME_03216,6,completed,2018-05-21,,,4.0,,,mobile_app
15309,SME_03216,8,rejected,2015-06-25,6001.75,,,,sector_not_eligible,partner
15310,SME_03217,2,rejected,2013-08-27,178.16,,,,poor_credit_history,mobile_app
15311,SME_03218,2,application,2022-11-29,7728.96,,,,,agent
15312,SME_03218,2,approved,2022-12-06,7728.96,5970.09,,,,agent
15313,SME_03218,2,completed,2023-07-16,7728.96,5970.09,4.0,99.2,,agent
15314,SME_03219,1,rejected,2011-03-14,8671.4,,,,no_collateral,branch
15315,SME_03219,2,application,2013-08-27,4381.87,,,,,branch
15316,SME_03219,2,approved,2013-08-31,4381.87,3638.57,,,,branch
15317,SME_03219,2,completed,2014-08-26,4381.87,3638.57,5.0,97.6,,branch
15318,SME_03219,7,application,2009-12-14,500.02,,,,,agent
15319,SME_03219,7,approved,2009-12-16,500.02,486.82,,,,agent
15320,SME_03219,7,completed,2010-11-11,500.02,486.82,,99.0,,agent
15321,SME_03220,1,application,2009-05-13,4694.89,,,,,branch
15322,SME_03220,1,approved,2009-05-15,4694.89,4470.65,,,,branch
15323,SME_03220,2,application,2013-05-31,1875.77,,,,,partner
15324,SME_03220,2,approved,2013-06-01,1875.77,1796.16,,,,partner
15325,SME_03220,2,completed,2013-09-29,1875.77,1796.16,,88.3,,partner
15326,SME_03220,4,rejected,2009-03-23,,,,,sector_not_eligible,branch
15327,SME_03220,8,inquiry,2010-02-21,,,,,,mobile_app
15328,SME_03221,6,application,2015-09-22,,,,,,agent
15329,SME_03221,6,approved,2015-09-23,,,,,,agent
15330,SME_03221,6,completed,2016-02-08,,,4.0,,,agent
15331,SME_03221,7,rejected,2014-07-24,1691.4,,,,documentation_missing,agent
15332,SME_03222,1,application,2007-06-09,1346.93,,,,,agent
15333,SME_03222,1,approved,2007-06-14,1346.93,1179.34,,,,agent
15334,SME_03222,1,completed,2007-08-26,1346.93,1179.34,,94.2,,agent
15335,SME_03222,4,rejected,2008-05-29,,,,,sector_not_eligible,agent
15336,SME_03222,6,application,2011-01-18,,,,,,mobile_app
15337,SME_03222,6,approved,2011-01-28,,,,,,mobile_app
15338,SME_03222,6,completed,2011-06-17,,,,,,mobile_app
15339,SME_03223,1,application,2007-08-21,1449.31,,,,,mobile_app
15340,SME_03223,1,approved,2007-09-03,1449.31,1435.23,,,,mobile_app
15341,SME_03223,5,rejected,2006-03-13,,,,,insufficient_revenue,branch
15342,SME_03223,6,inquiry,2006-06-22,,,,,,mobile_app
15343,SME_03224,6,application,2015-06-11,,,,,,branch
15344,SME_03224,6,approved,2015-06-24,,,,,,branch
15345,SME_03224,6,completed,2015-11-22,,,,,,branch
15346,SME_03225,1,rejected,2008-03-26,5546.58,,,,insufficient_revenue,agent
15347,SME_03225,6,application,2010-10-14,,,,,,mobile_app
15348,SME_03225,6,approved,2010-10-16,,,,,,mobile_app
15349,SME_03226,1,rejected,2017-04-30,6112.93,,,,documentation_missing,mobile_app
15350,SME_03226,5,inquiry,2016-12-18,,,,,,branch
15351,SME_03226,6,rejected,2017-09-16,,,,,sector_not_eligible,branch
15352,SME_03226,8,inquiry,2017-12-11,,,,,,mobile_app
15353,SME_03227,2,application,2016-08-31,340.22,,,,,mobile_app
15354,SME_03227,2,approved,2016-09-07,340.22,358.235707966264,,,,mobile_app
15355,SME_03227,2,completed,2017-02-07,340.22,297.1,,92.6,,mobile_app
15356,SME_03227,3,inquiry,2014-12-05,,,,,,mobile_app
15357,SME_03228,3,application,2018-04-15,,,,,,mobile_app
15358,SME_03228,3,approved,2018-04-27,,,,,,mobile_app
15359,SME_03228,3,completed,2018-10-09,,,5.0,,,mobile_app
15360,SME_03228,5,rejected,2015-05-12,,,,,documentation_missing,agent
15361,SME_03228,6,application,2017-03-05,,,,,,branch
15362,SME_03228,6,approved,2017-03-12,,,,,,branch
15363,SME_03228,6,defaulted,2017-05-12,,,1.0,,,branch
15364,SME_03228,8,application,2018-07-18,1228.9,,,,,mobile_app
15365,SME_03228,8,approved,2018-07-30,1228.9,951.36,,,,mobile_app
15366,SME_03228,8,completed,2019-07-01,1228.9,951.36,3.0,90.8,,mobile_app
15367,SME_03229,1,application,2014-10-20,308.05,,,,,partner
15368,SME_03229,1,approved,2014-10-26,308.05,251.0,,,,partner
15369,SME_03229,1,completed,2015-06-22,308.05,251.0,3.0,88.9,,partner
15370,SME_03229,6,application,2014-11-19,,,,,,mobile_app
15371,SME_03229,6,approved,2014-11-25,,,,,,mobile_app
15372,SME_03229,6,completed,2015-01-25,,,3.0,,,mobile_app
15373,SME_03230,1,inquiry,2007-09-20,,,,,,agent
15374,SME_03230,3,rejected,2008-01-20,,,,,no_collateral,branch
15375,SME_03230,6,application,2008-01-23,,,,,,mobile_app
15376,SME_03230,6,approved,2008-01-28,,,,,,mobile_app
15377,SME_03230,6,defaulted,2008-06-17,,,1.0,,,mobile_app
15378,SME_03230,8,rejected,2007-02-10,2247.32,,,,poor_credit_history,branch
15379,SME_03231,5,application,2014-09-13,,,,,,branch
15380,SME_03231,5,approved,2014-09-18,,,,,,branch
15381,SME_03231,5,completed,2014-12-16,,,3.0,,,branch
15382,SME_03231,8,application,2015-09-16,11069.9,,,,,branch
15383,SME_03231,8,approved,2015-09-27,11069.9,9449.29,,,,branch
15384,SME_03231,8,completed,2016-06-06,11069.9,9449.29,4.0,96.0,,branch
15385,SME_03232,1,application,2007-10-02,536.12,,,,,branch
15386,SME_03232,1,approved,2007-10-05,536.12,482.47,,,,branch
15387,SME_03232,3,application,2008-01-12,,,,,,mobile_app
15388,SME_03232,3,approved,2008-01-16,,,,,,mobile_app
15389,SME_03232,3,completed,2008-03-13,,,4.0,,,mobile_app
15390,SME_03232,4,rejected,2008-04-06,,,,,poor_credit_history,mobile_app
15391,SME_03232,6,application,2010-03-12,,,,,,mobile_app
15392,SME_03232,6,approved,2010-03-24,,,,,,mobile_app
15393,SME_03232,8,application,2009-07-11,16575.48,,,,,partner
15394,SME_03232,8,approved,2009-07-23,16575.48,13625.68,,,,partner
15395,SME_03232,8,completed,2010-08-04,16575.48,13625.68,5.0,88.9,,partner
15396,SME_03233,2,application,2014-10-10,3441.49,,,,,partner
15397,SME_03233,2,approved,2014-10-23,3441.49,2492.16,,,,partner
15398,SME_03233,6,application,2014-01-29,,,,,,agent
15399,SME_03233,6,approved,2014-01-30,,,,,,agent
15400,SME_03233,6,defaulted,2014-03-13,,,2.0,,,agent
15401,SME_03233,7,rejected,2011-10-25,1004.91,,,,documentation_missing,agent
15402,SME_03234,7,application,2018-11-02,8465.4,,,,,branch
